type,word,pos1,stemmed1,polarity
weaksubj,affect,verb,y,neutral
strongsubj,affected,adj,n,neutral
strongsubj,aha,anypos,y,neutral
strongsubj,air,verb,y,neutral
weaksubj,alert,adj,n,neutral
strongsubj,allegorize,verb,y,neutral
strongsubj,alliance,anypos,n,neutral
strongsubj,alliances,adj,n,neutral
strongsubj,alliances,noun,n,neutral
weaksubj,alltime,adj,n,neutral
weaksubj,alltime,noun,n,neutral
strongsubj,allusion,adj,n,neutral
strongsubj,allusion,noun,n,neutral
strongsubj,allusions,anypos,n,neutral
strongsubj,altogether,anypos,n,neutral
weaksubj,amplify,verb,y,neutral
weaksubj,analytical,adj,n,neutral
strongsubj,anyhow,anypos,y,neutral
strongsubj,anyway,anypos,y,neutral
strongsubj,anyways,anypos,y,neutral
weaksubj,apparent,anypos,y,neutral
weaksubj,apparently,anypos,y,neutral
weaksubj,appear,anypos,y,neutral
weaksubj,appearance,adj,n,neutral
weaksubj,appearance,noun,n,neutral
weaksubj,apprehend,verb,y,neutral
strongsubj,assess,verb,y,neutral
weaksubj,assessment,adj,n,neutral
weaksubj,assessment,noun,n,neutral
weaksubj,assessments,adj,n,neutral
weaksubj,assessments,noun,n,neutral
weaksubj,assumption,adj,n,neutral
weaksubj,assumption,noun,n,neutral
strongsubj,astronomic,adj,n,neutral
strongsubj,astronomical,adj,n,neutral
strongsubj,astronomically,anypos,n,neutral
strongsubj,attitude,adj,n,neutral
strongsubj,attitude,noun,n,neutral
weaksubj,attitudes,adj,n,neutral
weaksubj,attitudes,noun,n,neutral
strongsubj,aware,adj,n,neutral
strongsubj,awareness,noun,n,neutral
strongsubj,baby,adj,n,neutral
strongsubj,baby,noun,n,neutral
weaksubj,basically,anypos,n,neutral
weaksubj,batons,adj,n,neutral
weaksubj,batons,noun,n,neutral
strongsubj,belief,adj,n,neutral
strongsubj,belief,noun,n,neutral
weaksubj,beliefs,adj,n,neutral
weaksubj,beliefs,noun,n,neutral
strongsubj,believe,verb,y,neutral
strongsubj,besides,anypos,y,neutral
weaksubj,big,adj,n,neutral
weaksubj,blood,adj,n,neutral
weaksubj,broadbased,adj,n,neutral
weaksubj,ceaseless,adj,n,neutral
weaksubj,central,adj,n,neutral
weaksubj,certain,anypos,y,neutral
strongsubj,certainly,anypos,n,neutral
weaksubj,certified,adj,n,neutral
weaksubj,chant,adj,n,neutral
weaksubj,chant,noun,n,neutral
weaksubj,claim,anypos,y,neutral
weaksubj,clandestine,adj,n,neutral
strongsubj,cogitate,verb,y,neutral
weaksubj,cognizance,adj,n,neutral
weaksubj,cognizance,noun,n,neutral
strongsubj,cognizant,noun,n,neutral
weaksubj,comment,adj,n,neutral
weaksubj,comment,noun,n,neutral
weaksubj,commentator,adj,n,neutral
weaksubj,commentator,noun,n,neutral
weaksubj,complete,adj,n,neutral
weaksubj,completely,adverb,y,neutral
strongsubj,comprehend,verb,y,neutral
weaksubj,concerning,adj,n,neutral
weaksubj,concerning,noun,n,neutral
weaksubj,concerted,adj,n,neutral
strongsubj,confide,verb,y,neutral
strongsubj,conjecture,verb,y,neutral
weaksubj,conscience,adj,n,neutral
weaksubj,consciousness,adj,n,neutral
weaksubj,consciousness,noun,n,neutral
strongsubj,consequently,anypos,y,neutral
strongsubj,consider,verb,y,neutral
strongsubj,considerable,adj,n,neutral
strongsubj,considerably,anypos,n,neutral
weaksubj,consideration,adj,n,neutral
weaksubj,consideration,noun,n,neutral
weaksubj,constitutions,adj,n,neutral
weaksubj,constitutions,noun,n,neutral
strongsubj,contemplate,verb,y,neutral
weaksubj,continuous,adj,n,neutral
weaksubj,corrective,adj,n,neutral
weaksubj,could,anypos,y,neutral
weaksubj,covert,adj,n,neutral
weaksubj,decide,verb,y,neutral
strongsubj,deduce,verb,y,neutral
weaksubj,deep,adj,n,neutral
strongsubj,deeply,anypos,n,neutral
weaksubj,dependent,adj,n,neutral
weaksubj,dependent,noun,n,neutral
weaksubj,destiny,adj,n,neutral
weaksubj,destiny,noun,n,neutral
weaksubj,difference,adj,n,neutral
weaksubj,difference,noun,n,neutral
weaksubj,diplomacy,adj,n,neutral
weaksubj,diplomacy,noun,n,neutral
weaksubj,direct,adj,n,neutral
strongsubj,discern,verb,y,neutral
strongsubj,disposition,noun,n,neutral
weaksubj,distinctly,adj,n,neutral
weaksubj,dominant,adj,n,neutral
weaksubj,dominant,noun,n,neutral
strongsubj,downright,anypos,n,neutral
strongsubj,dramatic,adj,n,neutral
strongsubj,dramatically,anypos,n,neutral
weaksubj,duty,noun,n,neutral
weaksubj,effectively,adverb,n,neutral
strongsubj,elaborate,adj,n,neutral
weaksubj,else,anypos,y,neutral
strongsubj,embodiment,noun,n,neutral
strongsubj,emotion,adj,n,neutral
strongsubj,emotion,noun,n,neutral
weaksubj,emotions,adj,n,neutral
weaksubj,emotions,noun,n,neutral
weaksubj,emphasise,adj,n,neutral
weaksubj,emphasise,noun,n,neutral
weaksubj,engage,verb,y,neutral
weaksubj,engross,verb,y,neutral
weaksubj,enough,anypos,y,neutral
weaksubj,entire,anypos,n,neutral
strongsubj,entirely,anypos,n,neutral
strongsubj,entrenchment,adj,n,neutral
strongsubj,entrenchment,noun,n,neutral
strongsubj,evaluate,verb,y,neutral
weaksubj,evaluation,adj,n,neutral
weaksubj,evaluation,noun,n,neutral
strongsubj,exact,adj,n,neutral
strongsubj,exactly,anypos,n,neutral
weaksubj,exclusively,adj,n,neutral
weaksubj,expectation,adj,n,neutral
weaksubj,expectation,noun,n,neutral
weaksubj,expound,verb,y,neutral
weaksubj,expression,adj,n,neutral
weaksubj,expression,noun,n,neutral
weaksubj,expressions,adj,n,neutral
weaksubj,expressions,noun,n,neutral
strongsubj,extemporize,verb,y,neutral
weaksubj,extensive,adj,n,neutral
strongsubj,extensively,anypos,y,neutral
weaksubj,eyebrows,adj,n,neutral
weaksubj,eyebrows,noun,n,neutral
strongsubj,fact,anypos,n,neutral
strongsubj,facts,anypos,n,neutral
weaksubj,factual,anypos,n,neutral
weaksubj,familiar,adj,n,neutral
weaksubj,familiar,anypos,y,neutral
weaksubj,farreaching,adj,n,neutral
weaksubj,fast,adj,n,neutral
strongsubj,feel,anypos,n,neutral
strongsubj,feeling,adj,n,neutral
strongsubj,feeling,noun,n,neutral
strongsubj,feeling,verb,n,neutral
strongsubj,feelings,adj,n,neutral
strongsubj,feelings,noun,n,neutral
strongsubj,feels,anypos,n,neutral
strongsubj,felt,verb,n,neutral
strongsubj,finally,anypos,y,neutral
weaksubj,firm,adj,n,neutral
weaksubj,firm,noun,n,neutral
weaksubj,firmly,adverb,n,neutral
strongsubj,fixer,adj,n,neutral
strongsubj,fixer,noun,n,neutral
weaksubj,floor,verb,y,neutral
strongsubj,foretell,verb,y,neutral
strongsubj,forsee,noun,n,neutral
weaksubj,forthright,adj,n,neutral
strongsubj,fortress,adj,n,neutral
strongsubj,fortress,noun,n,neutral
strongsubj,frankly,anypos,n,neutral
weaksubj,frequent,adj,n,neutral
weaksubj,full,adj,n,neutral
weaksubj,fullscale,adj,n,neutral
weaksubj,fully,adverb,n,neutral
strongsubj,fundamental,adj,n,neutral
strongsubj,fundamentally,adverb,n,neutral
weaksubj,funded,adj,n,neutral
weaksubj,further,anypos,y,neutral
strongsubj,furthermore,anypos,y,neutral
weaksubj,galvanize,verb,y,neutral
weaksubj,gestures,adj,n,neutral
weaksubj,gestures,noun,n,neutral
weaksubj,giant,adj,n,neutral
weaksubj,giant,noun,n,neutral
weaksubj,giants,adj,n,neutral
weaksubj,giants,noun,n,neutral
weaksubj,gigantic,adj,n,neutral
strongsubj,glean,verb,y,neutral
strongsubj,greatly,adverb,n,neutral
weaksubj,growing,adj,n,neutral
weaksubj,halfway,adj,n,neutral
weaksubj,halfway,noun,n,neutral
weaksubj,halt,adj,n,neutral
weaksubj,heavyduty,adj,n,neutral
weaksubj,hefty,adj,n,neutral
weaksubj,high,adj,n,neutral
weaksubj,highpowered,adj,n,neutral
strongsubj,hm,anypos,y,neutral
strongsubj,hmm,anypos,y,neutral
weaksubj,however,anypos,n,neutral
weaksubj,huge,adj,n,neutral
weaksubj,hypnotize,verb,y,neutral
weaksubj,idea,adj,n,neutral
weaksubj,idea,noun,n,neutral
weaksubj,ignite,verb,y,neutral
strongsubj,imagination,adj,n,neutral
strongsubj,imagination,noun,n,neutral
strongsubj,imagine,verb,y,neutral
weaksubj,immediate,adj,n,neutral
strongsubj,immediately,anypos,n,neutral
weaksubj,immense,adj,n,neutral
strongsubj,immensely,anypos,n,neutral
strongsubj,immensity,noun,n,neutral
strongsubj,immensurable,noun,n,neutral
weaksubj,immune,adj,n,neutral
strongsubj,imperative,adj,n,neutral
strongsubj,imperatively,adverb,n,neutral
weaksubj,implicit,adj,n,neutral
strongsubj,imply,verb,y,neutral
strongsubj,inarguable,adj,n,neutral
strongsubj,inarguably,adverb,n,neutral
weaksubj,increasing,adj,n,neutral
weaksubj,increasingly,adverb,n,neutral
strongsubj,indeed,anypos,y,neutral
weaksubj,indication,adj,n,neutral
weaksubj,indication,noun,n,neutral
strongsubj,indicative,adj,n,neutral
strongsubj,indicative,noun,n,neutral
weaksubj,indirect,adj,n,neutral
weaksubj,infectious,adj,n,neutral
strongsubj,infer,verb,y,neutral
weaksubj,inference,adj,n,neutral
weaksubj,inference,noun,n,neutral
weaksubj,influence,adj,n,neutral
weaksubj,influence,noun,n,neutral
weaksubj,informational,adj,n,neutral
strongsubj,inherent,adj,n,neutral
strongsubj,inherent,noun,n,neutral
strongsubj,inkling,anypos,n,neutral
strongsubj,inklings,adj,n,neutral
strongsubj,inklings,noun,n,neutral
weaksubj,innumerable,adj,n,neutral
weaksubj,innumerably,adverb,n,neutral
weaksubj,innumerous,adj,n,neutral
strongsubj,insights,anypos,n,neutral
weaksubj,intend,verb,y,neutral
weaksubj,intense,adj,n,neutral
weaksubj,intense,noun,n,neutral
weaksubj,intensive,adj,n,neutral
weaksubj,intensively,adverb,n,neutral
weaksubj,intent,adj,n,neutral
weaksubj,intent,noun,n,neutral
weaksubj,intention,adj,n,neutral
weaksubj,intention,noun,n,neutral
weaksubj,intentions,adj,n,neutral
weaksubj,intentions,noun,n,neutral
weaksubj,intents,adj,n,neutral
weaksubj,intents,noun,n,neutral
strongsubj,intimate,verb,y,neutral
weaksubj,intrigue,verb,y,neutral
weaksubj,invisible,adj,n,neutral
strongsubj,irregardless,anypos,n,neutral
weaksubj,judgement,adj,n,neutral
weaksubj,judgement,noun,n,neutral
weaksubj,judgements,adj,n,neutral
weaksubj,judgements,noun,n,neutral
weaksubj,judgment,adj,n,neutral
weaksubj,judgment,noun,n,neutral
weaksubj,judgments,adj,n,neutral
weaksubj,judgments,noun,n,neutral
weaksubj,key,adj,n,neutral
strongsubj,knew,verb,n,neutral
strongsubj,know,verb,n,neutral
strongsubj,knowing,anypos,n,neutral
strongsubj,knowingly,anypos,n,neutral
strongsubj,knowledge,noun,n,neutral
weaksubj,large,adj,n,neutral
weaksubj,largely,adverb,n,neutral
weaksubj,largescale,adj,n,neutral
strongsubj,lastly,anypos,y,neutral
weaksubj,learn,adj,n,neutral
weaksubj,legacies,adj,n,neutral
weaksubj,legacies,noun,n,neutral
weaksubj,legacy,noun,n,neutral
weaksubj,legalistic,adj,n,neutral
weaksubj,legalistic,noun,n,neutral
weaksubj,likelihood,adj,n,neutral
weaksubj,likelihood,noun,n,neutral
weaksubj,likely,anypos,y,neutral
strongsubj,likewise,anypos,y,neutral
strongsubj,limitless,adj,n,neutral
strongsubj,limitless,noun,n,neutral
weaksubj,look,anypos,y,neutral
weaksubj,looking,anypos,y,neutral
weaksubj,major,adj,n,neutral
strongsubj,mantra,adj,n,neutral
strongsubj,mantra,noun,n,neutral
weaksubj,massive,adj,n,neutral
weaksubj,matter,verb,y,neutral
strongsubj,maybe,anypos,y,neutral
weaksubj,mean,verb,y,neutral
weaksubj,memories,adj,n,neutral
weaksubj,memories,noun,n,neutral
strongsubj,mentality,noun,n,neutral
strongsubj,metaphorize,verb,y,neutral
weaksubj,might,anypos,y,neutral
weaksubj,minor,adj,n,neutral
strongsubj,mm,anypos,n,neutral
strongsubj,moreover,anypos,y,neutral
weaksubj,most,anypos,n,neutral
weaksubj,mostly,anypos,n,neutral
weaksubj,motive,adj,n,neutral
weaksubj,motive,noun,n,neutral
weaksubj,move,verb,y,neutral
weaksubj,much,anypos,y,neutral
strongsubj,mum,adj,n,neutral
strongsubj,must,anypos,y,neutral
weaksubj,nap,adj,n,neutral
weaksubj,nap,noun,n,neutral
weaksubj,nascent,adj,n,neutral
weaksubj,nature,adj,n,neutral
weaksubj,nature,noun,n,neutral
strongsubj,need,verb,y,neutral
strongsubj,needful,adj,n,neutral
strongsubj,needful,noun,n,neutral
strongsubj,needfully,anypos,y,neutral
weaksubj,needs,adj,n,neutral
weaksubj,needs,noun,n,neutral
strongsubj,nevertheless,anypos,y,neutral
weaksubj,nonviolent,adj,n,neutral
weaksubj,notion,adj,n,neutral
weaksubj,notion,noun,n,neutral
strongsubj,nuance,adj,n,neutral
strongsubj,nuance,noun,n,neutral
strongsubj,nuances,adj,n,neutral
strongsubj,nuances,noun,n,neutral
weaksubj,obligation,adj,n,neutral
weaksubj,obligation,noun,n,neutral
weaksubj,obvious,adj,n,neutral
weaksubj,obvious,anypos,y,neutral
weaksubj,obvious,noun,n,neutral
strongsubj,oh,anypos,y,neutral
weaksubj,olympic,adj,n,neutral
weaksubj,openended,adj,n,neutral
strongsubj,opinion,adj,n,neutral
strongsubj,opinion,noun,n,neutral
strongsubj,opinions,adj,n,neutral
strongsubj,opinions,noun,n,neutral
strongsubj,orthodoxy,noun,n,neutral
strongsubj,ought,anypos,y,neutral
weaksubj,outlook,adj,n,neutral
weaksubj,outlook,noun,n,neutral
strongsubj,outright,adj,n,neutral
weaksubj,outspoken,adj,n,neutral
weaksubj,outspoken,noun,n,neutral
weaksubj,overt,adj,n,neutral
weaksubj,overtures,adj,n,neutral
weaksubj,overtures,noun,n,neutral
weaksubj,pacify,verb,y,neutral
weaksubj,particular,adj,n,neutral
weaksubj,particularly,adverb,n,neutral
strongsubj,perceptions,adj,n,neutral
strongsubj,perceptions,noun,n,neutral
strongsubj,perhaps,anypos,y,neutral
weaksubj,persistence,adj,n,neutral
weaksubj,persistence,noun,n,neutral
weaksubj,perspective,adj,n,neutral
weaksubj,perspective,noun,n,neutral
strongsubj,philosophize,verb,y,neutral
weaksubj,pivotal,adj,n,neutral
weaksubj,player,adj,n,neutral
weaksubj,player,noun,n,neutral
weaksubj,plenary,adj,n,neutral
weaksubj,point,adj,n,neutral
weaksubj,point,noun,n,neutral
strongsubj,ponder,verb,y,neutral
weaksubj,position,adj,n,neutral
weaksubj,position,noun,n,neutral
weaksubj,possibility,adj,n,neutral
weaksubj,possibility,noun,n,neutral
weaksubj,possible,anypos,y,neutral
weaksubj,possibly,anypos,y,neutral
weaksubj,posture,adj,n,neutral
weaksubj,posture,noun,n,neutral
weaksubj,power,adj,n,neutral
weaksubj,power,noun,n,neutral
weaksubj,practically,anypos,n,neutral
strongsubj,pray,verb,y,neutral
strongsubj,precious,adverb,n,neutral
weaksubj,predictable,adj,n,neutral
weaksubj,predictablely,adverb,n,neutral
weaksubj,predominant,adj,n,neutral
weaksubj,pressure,adj,n,neutral
weaksubj,pressure,noun,n,neutral
weaksubj,pressures,adj,n,neutral
weaksubj,pressures,noun,n,neutral
strongsubj,presumably,anypos,y,neutral
weaksubj,prevalent,adj,n,neutral
weaksubj,primarily,adj,n,neutral
weaksubj,primary,adj,n,neutral
weaksubj,prime,adj,n,neutral
strongsubj,proclaim,verb,y,neutral
strongsubj,prognosticate,verb,y,neutral
strongsubj,prophesy,verb,y,neutral
weaksubj,proportionate,adj,n,neutral
weaksubj,proportionate,noun,n,neutral
weaksubj,proportionately,adverb,n,neutral
weaksubj,prove,anypos,y,neutral
weaksubj,quick,adj,n,neutral
weaksubj,quiet,adj,n,neutral
strongsubj,quite,anypos,y,neutral
weaksubj,rapid,adj,n,neutral
weaksubj,rare,adj,n,neutral
weaksubj,rarely,adverb,n,neutral
strongsubj,rather,adverb,n,neutral
weaksubj,rather,anypos,y,neutral
weaksubj,react,verb,y,neutral
weaksubj,reaction,adj,n,neutral
weaksubj,reaction,noun,n,neutral
weaksubj,reactions,adj,n,neutral
weaksubj,reactions,noun,n,neutral
weaksubj,readiness,adj,n,neutral
weaksubj,readiness,noun,n,neutral
weaksubj,realization,adj,n,neutral
weaksubj,realization,noun,n,neutral
strongsubj,really,anypos,n,neutral
weaksubj,recognizable,adj,n,neutral
weaksubj,recognizable,anypos,y,neutral
strongsubj,reflecting,adj,n,neutral
strongsubj,reflecting,noun,n,neutral
strongsubj,reflective,adj,n,neutral
strongsubj,regard,verb,y,neutral
strongsubj,regardless,anypos,n,neutral
strongsubj,regardlessly,anypos,n,neutral
weaksubj,reiterate,verb,y,neutral
weaksubj,reiterated,adj,n,neutral
weaksubj,reiterated,noun,n,neutral
weaksubj,reiterates,adj,n,neutral
weaksubj,reiterates,noun,n,neutral
weaksubj,relations,adj,n,neutral
weaksubj,relations,noun,n,neutral
weaksubj,remark,adj,n,neutral
weaksubj,remark,noun,n,neutral
weaksubj,renewable,adj,n,neutral
weaksubj,replete,adj,n,neutral
weaksubj,reputed,adj,n,neutral
weaksubj,reveal,anypos,y,neutral
strongsubj,revealing,adj,n,neutral
strongsubj,revelatory,anypos,y,neutral
weaksubj,scholarly,adj,n,neutral
strongsubj,screaming,adj,n,neutral
strongsubj,screamingly,adverb,n,neutral
strongsubj,scrutinize,verb,y,neutral
strongsubj,scrutiny,adj,n,neutral
strongsubj,scrutiny,noun,n,neutral
weaksubj,seem,anypos,y,neutral
strongsubj,seemingly,anypos,y,neutral
weaksubj,selfexamination,adj,n,neutral
weaksubj,selfexamination,noun,n,neutral
weaksubj,should,anypos,y,neutral
weaksubj,show,anypos,y,neutral
weaksubj,signals,adj,n,neutral
weaksubj,signals,noun,n,neutral
weaksubj,simply,anypos,y,neutral
weaksubj,sleepy,adj,n,neutral
weaksubj,so,anypos,y,neutral
strongsubj,soliloquize,verb,y,neutral
weaksubj,sovereignty,adj,n,neutral
weaksubj,sovereignty,noun,n,neutral
weaksubj,specific,adj,n,neutral
weaksubj,specifically,anypos,n,neutral
weaksubj,speculate,verb,y,neutral
weaksubj,speculation,adj,n,neutral
weaksubj,speculation,noun,n,neutral
strongsubj,splayedfinger,adj,n,neutral
strongsubj,splayedfinger,noun,n,neutral
weaksubj,stance,adj,n,neutral
weaksubj,stance,noun,n,neutral
weaksubj,stances,adj,n,neutral
weaksubj,stances,noun,n,neutral
weaksubj,stands,adj,n,neutral
weaksubj,stands,noun,n,neutral
weaksubj,statements,adj,n,neutral
weaksubj,statements,noun,n,neutral
weaksubj,still,anypos,y,neutral
strongsubj,stir,adj,n,neutral
strongsubj,stir,noun,n,neutral
weaksubj,stir,verb,y,neutral
weaksubj,strength,adj,n,neutral
weaksubj,strength,noun,n,neutral
weaksubj,strongerthanexpected,adj,n,neutral
weaksubj,stuffed,adj,n,neutral
weaksubj,stupefy,verb,y,neutral
weaksubj,such,anypos,y,neutral
strongsubj,suppose,verb,y,neutral
strongsubj,supposing,anypos,n,neutral
strongsubj,surprise,adj,n,neutral
strongsubj,surprise,noun,n,neutral
strongsubj,surprise,verb,y,neutral
strongsubj,surprising,anypos,y,neutral
strongsubj,surprisingly,anypos,y,neutral
weaksubj,swing,adj,n,neutral
weaksubj,swing,noun,n,neutral
weaksubj,systematic,adj,n,neutral
weaksubj,tale,adj,n,neutral
weaksubj,tale,noun,n,neutral
weaksubj,tall,adj,n,neutral
strongsubj,tantamount,anypos,n,neutral
weaksubj,taste,verb,y,neutral
weaksubj,tendency,adj,n,neutral
weaksubj,tendency,noun,n,neutral
strongsubj,theoretize,verb,y,neutral
strongsubj,therefore,anypos,y,neutral
strongsubj,think,verb,y,neutral
strongsubj,thinking,adj,n,neutral
strongsubj,thinking,noun,n,neutral
strongsubj,though,anypos,n,neutral
weaksubj,thought,adj,n,neutral
weaksubj,thought,noun,n,neutral
strongsubj,thus,anypos,y,neutral
strongsubj,thusly,anypos,n,neutral
strongsubj,tint,verb,y,neutral
weaksubj,touch,verb,y,neutral
strongsubj,touches,adj,n,neutral
strongsubj,touches,noun,n,neutral
weaksubj,transparency,adj,n,neutral
weaksubj,transparency,noun,n,neutral
weaksubj,transparent,adj,n,neutral
weaksubj,transparent,noun,n,neutral
weaksubj,transport,verb,y,neutral
weaksubj,unaudited,adj,n,neutral
strongsubj,utterances,adj,n,neutral
strongsubj,utterances,noun,n,neutral
weaksubj,very,anypos,y,neutral
